@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 19\nSize of the tree: 21\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 10\nSize of the tree: 11\n','Number of leaves: 28\nSize of the tree: 31\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,28,3,0,90.322581,9.677419,0,0.712074,0.297941,0.355437,76.921856,81.212279,25.547654,18.539876,7.007779,0.824118,0.598061,0.226057,6.659166,0.214812,26.065667,1,23,0.375,3,0.625,5,0,0,0.884615,1,0.938776,0.743562,0.826087,0.928487,0.903226,0.278226,0.721774,0.096774,0.914392,0.903226,0.895022,0.743562,0.826087,0.889331,0.854003,0.903226,0,0.001,0,0,0,0,3871,19192,4308,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,22,9,0,70.967742,29.032258,0,0.1571,0.376125,0.455717,93.834605,100.223566,27.024229,27.803907,-0.779679,0.871749,0.8969,-0.025151,0.427942,0.013805,1.583548,0.909091,20,0.777778,7,0.222222,2,0.090909,2,0.740741,0.909091,0.816327,0.177799,0.631313,0.804254,0.709677,0.578364,0.421636,0.290323,0.670848,0.709677,0.668659,0.177799,0.631313,0.696345,0.562009,0.709677,0,0,0,0,0,0,3871,19192,4308,96.774194,96.774194,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0.189189,0.335634,0.413349,85.864569,93.471933,25.099248,22.1189,2.980348,0.836642,0.737297,0.099345,2.763666,0.092122,11.01095,0.909091,20,0.75,6,0.25,2,0.090909,2,0.769231,0.909091,0.833333,0.206959,0.752841,0.907584,0.733333,0.574242,0.425758,0.266667,0.697436,0.733333,0.7,0.206959,0.752841,0.820795,0.583333,0.733333,0,0,0,0,0,0,3871,19253,4247,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,25,5,0,83.333333,16.666667,0,0.516129,0.323679,0.397686,82.806282,89.930168,25.099248,21.391722,3.707525,0.836642,0.713057,0.123584,4.504971,0.150166,17.948629,0.954545,21,0.5,4,0.5,4,0.045455,1,0.84,0.954545,0.893617,0.53936,0.724432,0.864251,0.833333,0.378788,0.621212,0.166667,0.829333,0.833333,0.819422,0.53936,0.724432,0.777545,0.754501,0.833333,0,0,0,0,0,0,3871,19253,4247,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,18,12,0,60,40,0,-0.216216,0.421649,0.506085,107.869758,114.442629,25.099248,30.741083,-5.641836,0.836642,1.024703,-0.188061,-5.182457,-0.172749,-20.647857,0.818182,18,1,8,0,0,0.181818,4,0.692308,0.818182,0.75,-0.236525,0.505682,0.800827,0.6,0.781818,0.218182,0.4,0.507692,0.6,0.55,-0.236525,0.505682,0.661482,0.375,0.6,0,0,0,0,0,0,3871,19253,4247,100,98.333333,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0.104478,0.351143,0.420518,89.83241,95.093244,25.099248,23.373552,1.725696,0.836642,0.779118,0.057523,2.905993,0.096866,11.578009,0.954545,21,0.875,7,0.125,1,0.045455,1,0.75,0.954545,0.84,0.141019,0.653409,0.799357,0.733333,0.653788,0.346212,0.266667,0.683333,0.733333,0.669333,0.141019,0.653409,0.7375,0.52,0.733333,0,0,0,0,0,0,3871,19253,4247,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,24,7,0,77.419355,22.580645,0,0.328173,0.339131,0.413734,87.556059,94.532336,25.547654,23.539354,2.0083,0.824118,0.759334,0.064784,2.834634,0.09144,11.095475,0.913043,21,0.625,5,0.375,3,0.086957,2,0.807692,0.913043,0.857143,0.342685,0.682065,0.850685,0.774194,0.48615,0.51385,0.225806,0.754094,0.774194,0.755051,0.342685,0.680663,0.753455,0.659341,0.774194,0,0,0,0,0,0,3871,19192,4308,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,25,6,0,80.645161,19.354839,0,0.330935,0.339136,0.42656,87.557422,97.462973,25.547654,26.235096,-0.687442,0.824118,0.846293,-0.022176,2.527794,0.081542,9.894427,1,23,0.75,6,0.25,2,0,0,0.793103,1,0.884615,0.445282,0.570652,0.756573,0.806452,0.556452,0.443548,0.193548,0.846496,0.806452,0.759553,0.445282,0.570652,0.687368,0.642308,0.806452,0,0,0,0,0,0,3871,19192,4308,96.774194,98.387097,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0.107914,0.346066,0.432613,89.346523,98.845877,25.547654,24.710491,0.837163,0.824118,0.797113,0.027005,1.247925,0.040256,4.884696,0.956522,22,0.875,7,0.125,1,0.043478,1,0.758621,0.956522,0.846154,0.145201,0.673913,0.876928,0.741935,0.660414,0.339586,0.258065,0.69188,0.741935,0.679404,0.145201,0.673913,0.766514,0.523077,0.741935,0,0,0,0,0,0,3871,19192,4308,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,22,9,0,70.967742,29.032258,0,0.047782,0.370958,0.47045,95.773196,107.491218,25.547654,29.051822,-3.504167,0.824118,0.937156,-0.113038,-0.254797,-0.008219,-0.997342,0.913043,21,0.875,7,0.125,1,0.086957,2,0.75,0.913043,0.823529,0.056305,0.519022,0.804414,0.709677,0.671634,0.328366,0.290323,0.642473,0.709677,0.657927,0.056305,0.519022,0.675401,0.502674,0.709677,0,0,0,0,0,0,3871,19192,4308,100,96.774194,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,22,9,0,70.967742,29.032258,0,0.047782,0.363171,0.463142,93.762724,105.821475,25.547654,32.105732,-6.558078,0.824118,1.035669,-0.211551,0.204148,0.006585,0.799089,0.913043,21,0.875,7,0.125,1,0.086957,2,0.75,0.913043,0.823529,0.056305,0.472826,0.703623,0.709677,0.671634,0.328366,0.290323,0.642473,0.709677,0.657927,0.056305,0.472826,0.621496,0.502674,0.709677,0,0,0,0,0,0,3871,19192,4308,93.548387,91.935484,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,21,10,0,67.741935,32.258065,0,0.098837,0.388838,0.462525,97.006168,101.720781,27.024229,27.317449,-0.293221,0.871749,0.881208,-0.009459,-0.474006,-0.015291,-1.754006,0.863636,19,0.777778,7,0.222222,2,0.136364,3,0.730769,0.863636,0.791667,0.105961,0.636364,0.844848,0.677419,0.591561,0.408439,0.322581,0.634739,0.677419,0.644777,0.105961,0.636364,0.710259,0.53869,0.677419,0,0,0,0,0,0,3871,19192,4308,100,98.387097,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,20,10,0,66.666667,33.333333,0,-0.013514,0.363473,0.451643,92.986744,102.131601,25.099248,25.971944,-0.872696,0.836642,0.865731,-0.02909,0.932662,0.031089,3.715897,0.863636,19,0.875,7,0.125,1,0.136364,3,0.730769,0.863636,0.791667,-0.014783,0.642045,0.865748,0.666667,0.67803,0.32197,0.333333,0.602564,0.666667,0.625,-0.014783,0.642045,0.741301,0.479167,0.666667,0,0,0,0,0,0,3871,19253,4247,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,24,6,0,80,20,0,0.328358,0.309572,0.392762,79.197222,88.81668,25.099248,20.510199,4.589048,0.836642,0.683673,0.152968,5.543268,0.184776,22.085394,1,22,0.75,6,0.25,2,0,0,0.785714,1,0.88,0.443203,0.789773,0.914522,0.8,0.55,0.45,0.2,0.842857,0.8,0.752,0.443203,0.789773,0.849261,0.64,0.8,0,0,0,0,0,0,3871,19253,4247,100,98.333333,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,25,5,0,83.333333,16.666667,0,0.516129,0.311422,0.353626,79.670548,79.966631,25.099248,17.850761,7.248487,0.836642,0.595025,0.241616,5.829555,0.194318,23.226013,0.954545,21,0.5,4,0.5,4,0.045455,1,0.84,0.954545,0.893617,0.53936,0.900568,0.959066,0.833333,0.378788,0.621212,0.166667,0.829333,0.833333,0.819422,0.53936,0.900568,0.924017,0.754501,0.833333,0,0,0,0.015625,0,15.625,3871,19253,4247,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,24,6,0,80,20,0,0.328358,0.325362,0.410627,83.236852,92.856364,25.099248,22.427188,2.672059,0.836642,0.747573,0.089069,4.342337,0.144745,17.300665,1,22,0.75,6,0.25,2,0,0,0.785714,1,0.88,0.443203,0.647727,0.845698,0.8,0.55,0.45,0.2,0.842857,0.8,0.752,0.443203,0.647727,0.774831,0.64,0.8,0,0,0,0,0,0,3871,19253,4247,100,95,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0.266272,0.33987,0.417085,87.746902,95.298082,25.547654,24.424835,1.122819,0.824118,0.787898,0.03622,2.694945,0.086934,10.548697,0.869565,20,0.625,5,0.375,3,0.130435,3,0.8,0.869565,0.833333,0.270868,0.692935,0.836374,0.741935,0.49737,0.50263,0.258065,0.722581,0.741935,0.728879,0.270868,0.692935,0.747691,0.630952,0.741935,0,0,0,0,0,0,3871,19192,4308,96.774194,96.774194,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0.107914,0.34032,0.417487,87.863093,95.389831,25.547654,23.962071,1.585583,0.824118,0.77297,0.051148,2.516907,0.081191,9.851812,0.956522,22,0.875,7,0.125,1,0.043478,1,0.758621,0.956522,0.846154,0.145201,0.671196,0.843135,0.741935,0.660414,0.339586,0.258065,0.69188,0.741935,0.679404,0.145201,0.671196,0.755516,0.523077,0.741935,0,0.001,0,0,0,0,3871,19192,4308,100,98.387097,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,26,5,0,83.870968,16.129032,0,0.47099,0.340644,0.415647,87.946702,94.969351,25.547654,24.067593,1.480061,0.824118,0.776374,0.047744,2.602973,0.083967,10.188695,1,23,0.625,5,0.375,3,0,0,0.821429,1,0.901961,0.55501,0.608696,0.799848,0.83871,0.46371,0.53629,0.16129,0.867512,0.83871,0.809959,0.55501,0.608696,0.737894,0.723708,0.83871,0,0,0,0,0,0,3871,19192,4308,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,24,7,0,77.419355,22.580645,0,0.328173,0.3409,0.410204,88.012899,93.725777,25.547654,22.831182,2.716472,0.824118,0.73649,0.087628,2.397627,0.077343,9.384919,0.913043,21,0.625,5,0.375,3,0.086957,2,0.807692,0.913043,0.857143,0.342685,0.692935,0.871538,0.774194,0.48615,0.51385,0.225806,0.754094,0.774194,0.755051,0.342685,0.692935,0.784032,0.659341,0.774194,0,0,0,0,0,0,3871,19192,4308,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,24,7,0,77.419355,22.580645,0,0.328173,0.349475,0.417006,90.22673,95.280057,25.547654,23.515295,2.032359,0.824118,0.758558,0.06556,1.898552,0.061244,7.431415,0.913043,21,0.625,5,0.375,3,0.086957,2,0.807692,0.913043,0.857143,0.342685,0.663043,0.850023,0.774194,0.48615,0.51385,0.225806,0.754094,0.774194,0.755051,0.342685,0.663043,0.763435,0.659341,0.774194,0,0,0,0,0,0,3871,19192,4308,100,98.387097,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0.220126,0.349169,0.436379,87.109573,95.970656,27.024229,26.122867,0.901362,0.871749,0.842673,0.029076,3.398682,0.109635,12.576424,0.954545,21,0.777778,7,0.222222,2,0.045455,1,0.75,0.954545,0.84,0.271391,0.555556,0.732224,0.741935,0.565168,0.434832,0.258065,0.725806,0.741935,0.692903,0.271391,0.555556,0.670152,0.586667,0.741935,0,0,0,0,0,0,3871,19192,4308,100,98.387097,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,21,9,0,70,30,0,0.042553,0.372753,0.466162,95.360784,105.414704,25.099248,28.436115,-3.336867,0.836642,0.94787,-0.111229,-0.153007,-0.0051,-0.60961,0.909091,20,0.875,7,0.125,1,0.090909,2,0.740741,0.909091,0.816327,0.050252,0.585227,0.797041,0.7,0.665909,0.334091,0.3,0.632099,0.7,0.647124,0.050252,0.585227,0.681647,0.499072,0.7,0,0,0,0,0,0,3871,19253,4247,96.666667,96.666667,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,21,9,0,70,30,0,-0.062992,0.32456,0.421898,83.031628,95.405181,25.099248,22.689639,2.409608,0.836642,0.756321,0.08032,3.688457,0.122949,14.695489,0.954545,21,1,8,0,0,0.045455,1,0.724138,0.954545,0.823529,-0.111979,0.806818,0.918413,0.7,0.745455,0.254545,0.3,0.531034,0.7,0.603922,-0.111979,0.806818,0.830223,0.411765,0.7,0,0,0,0,0,0,3871,19253,4247,100,98.333333,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,23,7,0,76.666667,23.333333,0,0.173228,0.344717,0.446084,88.18831,100.874403,25.099248,25.595969,-0.496722,0.836642,0.853199,-0.016557,1.546253,0.051542,6.160556,1,22,0.875,7,0.125,1,0,0,0.758621,1,0.862745,0.307941,0.605114,0.84638,0.766667,0.641667,0.358333,0.233333,0.822989,0.766667,0.691939,0.307941,0.603598,0.730645,0.542484,0.766667,0,0,0,0,0,0,3871,19253,4247,100,98.333333,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,9,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,25,5,0,83.333333,16.666667,0,0.468085,0.296921,0.367755,75.960724,83.161784,25.099248,18.406367,6.69288,0.836642,0.613546,0.223096,6.487218,0.216241,25.846264,1,22,0.625,5,0.375,3,0,0,0.814815,1,0.897959,0.552771,0.880682,0.954619,0.833333,0.458333,0.541667,0.166667,0.864198,0.833333,0.803958,0.552771,0.880682,0.903843,0.721707,0.833333,0,0,0,0,0,0,3871,19253,4247,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,24,7,0,77.419355,22.580645,0,0.328173,0.337174,0.407109,87.051022,93.018691,25.547654,22.527355,3.0203,0.824118,0.726689,0.097429,2.286003,0.073742,8.947994,0.913043,21,0.625,5,0.375,3,0.086957,2,0.807692,0.913043,0.857143,0.342685,0.701087,0.875204,0.774194,0.48615,0.51385,0.225806,0.754094,0.774194,0.755051,0.342685,0.701087,0.807235,0.659341,0.774194,0,0,0,0,0,0,3871,19192,4308,100,98.387097,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,10,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.358263,0.423373,92.495594,96.734774,25.547654,23.646193,1.901461,0.824118,0.76278,0.061337,0.677346,0.02185,2.651305,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.679348,0.883781,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.679348,0.752262,?,0.741935,0,0,0,0,0,0,3871,19192,4308,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,10,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,22,9,0,70.967742,29.032258,0,-0.060837,0.35375,0.454226,91.330418,103.784132,25.547654,27.677572,-2.129918,0.824118,0.892825,-0.068707,1.190012,0.038387,4.65801,0.956522,22,1,8,0,0,0.043478,1,0.733333,0.956522,0.830189,-0.107676,0.529891,0.774878,0.709677,0.753156,0.246844,0.290323,0.544086,0.709677,0.615946,-0.107676,0.529891,0.667439,0.415094,0.709677,0,0,0,0,0,0,3871,19192,4308,100,98.387097,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,10,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,20,11,0,64.516129,35.483871,0,-0.055728,0.346849,0.433398,89.548707,99.025246,25.547654,24.311516,1.236139,0.824118,0.784242,0.039875,1.470692,0.047442,5.756662,0.826087,19,0.875,7,0.125,1,0.173913,4,0.730769,0.826087,0.77551,-0.058192,0.728261,0.903307,0.645161,0.694074,0.305926,0.354839,0.593797,0.645161,0.615081,-0.058192,0.728261,0.77809,0.464678,0.645161,0,0,0,0,0,0,3871,19192,4308,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,10,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,22,9,0,70.967742,29.032258,0,0.136223,0.362076,0.448889,93.48006,102.564681,25.547654,28.395717,-2.848063,0.824118,0.915991,-0.091873,0.744433,0.024014,2.913901,0.869565,20,0.75,6,0.25,2,0.130435,3,0.769231,0.869565,0.816327,0.142247,0.524457,0.723341,0.709677,0.590112,0.409888,0.290323,0.673945,0.709677,0.685066,0.142247,0.524457,0.635122,0.562009,0.709677,0,0,0,0,0,0,3871,19192,4308,96.774194,98.387097,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,10,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0.27907,0.332071,0.420372,82.844028,92.450323,27.024229,24.400376,2.623853,0.871749,0.787109,0.08464,4.671894,0.150706,17.287799,0.909091,20,0.666667,6,0.333333,3,0.090909,2,0.769231,0.909091,0.833333,0.299183,0.709596,0.833719,0.741935,0.499511,0.500489,0.258065,0.720099,0.741935,0.715822,0.299183,0.709596,0.771449,0.630952,0.741935,0,0,0,0,0,0,3871,19192,4308,100,96.774194,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,10,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,24,6,0,80,20,0,0.328358,0.320061,0.405239,81.880554,91.637964,25.099248,21.847087,3.252161,0.836642,0.728236,0.108405,4.267281,0.142243,17.001628,1,22,0.75,6,0.25,2,0,0,0.785714,1,0.88,0.443203,0.71875,0.883148,0.8,0.55,0.45,0.2,0.842857,0.8,0.752,0.443203,0.71875,0.812769,0.64,0.8,0,0,0,0,0,0,3871,19253,4247,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,10,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,25,5,0,83.333333,16.666667,0,0.468085,0.30459,0.359569,77.922811,81.31052,25.099248,18.17733,6.921918,0.836642,0.605911,0.230731,6.852479,0.228416,27.301531,1,22,0.625,5,0.375,3,0,0,0.814815,1,0.897959,0.552771,0.849432,0.932481,0.833333,0.458333,0.541667,0.166667,0.864198,0.833333,0.803958,0.552771,0.849432,0.900465,0.721707,0.833333,0,0,0,0,0,0,3871,19253,4247,100,98.333333,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,10,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,23,7,0,76.666667,23.333333,0,0.255319,0.338618,0.417115,86.628146,94.323618,25.099248,22.778664,2.320584,0.836642,0.759289,0.077353,2.688366,0.089612,10.710942,0.954545,21,0.75,6,0.25,2,0.045455,1,0.777778,0.954545,0.857143,0.301511,0.676136,0.868518,0.766667,0.562121,0.437879,0.233333,0.748148,0.766667,0.725541,0.301511,0.676136,0.780464,0.61039,0.766667,0,0,0,0,0,0,3871,19253,4247,100,100,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,10,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260418.0439,276,30,23,7,0,76.666667,23.333333,0,0.322581,0.363846,0.457964,93.081953,103.561022,25.099248,27.120801,-2.021554,0.836642,0.904027,-0.067385,0.90634,0.030211,3.611023,0.909091,20,0.625,5,0.375,3,0.090909,2,0.8,0.909091,0.851064,0.3371,0.619318,0.820123,0.766667,0.482576,0.517424,0.233333,0.746667,0.766667,0.74719,0.3371,0.619318,0.704379,0.656301,0.766667,0,0,0,0,0,0,3871,19253,4247,100,96.666667,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,21,10,0,67.741935,32.258065,0,-0.061644,0.356116,0.516891,88.842817,113.677086,27.024229,58.190946,-31.166717,0.871749,1.877127,-1.005378,0.694105,0.02239,2.568456,0.954545,21,1,9,0,0,0.045455,1,0.7,0.954545,0.807692,-0.116775,0.489899,0.748124,0.677419,0.722874,0.277126,0.322581,0.496774,0.677419,0.573201,-0.116775,0.489899,0.616474,0.403846,0.677419,0,0,0,0,0,0,20769,19192,4308,83.870968,72.580645,?,?,?,?
